owner.objectId,cetliId.objectId,objectId,product,quantity,createdAt,updatedAt,selected,deleted,crossedOutLocation.latitude,crossedOutLocation.longitude
yY33U4GJJU,a1HPCPWOVS,ne8O8D8weY,joghurt,1,2016-03-23T06:15:25.487Z,2016-04-14T16:23:02.750Z,0,1,null,null
5O4sygS49T,g7TGQxFVRg,hKnkivCmvz,vízkőoldó,1,2016-06-08T10:05:27.694Z,2016-06-17T05:58:20.892Z,1,1,null,null
uVOkEgB0Gg,kcV0z5li0v,8Flrc07A3L,őszibarack,1,2016-04-18T14:20:27.253Z,2016-04-20T18:15:34.736Z,1,1,null,null
U557WvZWj0,EwPXswKqv3,grdNOyZsOq,babavíz,1,2016-02-03T17:10:43.302Z,2016-02-03T17:10:43.302Z,0,null,null,null
vtb4107ykQ,EzkBcB4EHq,oP2jWyI3DY,saláta,1,2016-06-04T06:00:12.541Z,2016-08-24T14:23:51.962Z,0,1,null,null
ilSKfjggkt,TX6GIbFdbv,oO0TKjiME8,orrspray,1,2016-05-23T09:19:38.888Z,2016-06-13T09:58:02.204Z,0,1,null,null
9xJW8WMDQe,zdS0LsYBzp,PImniAeXfG,sajt,1,2016-02-06T17:44:21.105Z,2016-04-12T20:32:13.889Z,0,1,null,null
odtsphKT1t,ChCbR2YG0N,ZMBuqBdVX5,só,1,2016-01-04T09:05:25.366Z,2016-01-05T11:25:30.203Z,null,1,null,null
itdNGyOAy1,ok1f6ptFGW,eqwHif3PtO,csirkemell,30,2016-01-23T09:34:52.916Z,2016-01-23T11:45:51.229Z,1,null,null,null
V8xkLXkMW7,Lee4IHzjlL,Z3fn9eUR9M,szörp,1,2016-01-18T11:44:43.668Z,2016-02-10T11:59:37.205Z,0,1,null,null
3b89LJR69K,JOocyiictj,Df0bLiwKSo,répa,1,2016-04-01T10:00:19.208Z,2016-04-01T10:00:53.205Z,0,null,null,null
pceZ6sv2c5,9Nr75sBHQl,EwnlyWB2w5,liszt,1,2016-07-05T14:34:37.144Z,2016-07-05T14:34:37.144Z,0,null,null,null
c01R5QCgBJ,siKCyrHZ3C,6KGdZ9cSJV,csirkemell,1,2016-04-09T12:17:36.328Z,2016-04-19T18:11:16.171Z,0,1,null,null
9Khp04U3Yc,70OdoemoVG,BEtHr7KISU,tejföl,1,2016-02-19T20:08:34.651Z,2016-02-25T08:01:07.188Z,0,1,null,null
RezrH1qYNn,WNadacFc97,yx9gVRi02Z,zsemlemorzsa,1,2016-02-23T10:19:13.759Z,2016-02-23T10:19:13.759Z,0,null,null,null
pPVjkijg1V,2obRVbGesE,0JIIvJ3G6C,burgonya,1,2016-04-16T08:40:28.279Z,2016-04-16T18:56:24.633Z,0,1,null,null
pceZ6sv2c5,tPnG4Uz6l7,RonovVYaA3,gomba,5,2016-04-11T09:01:48.478Z,2016-05-11T08:49:12.984Z,0,1,null,null
sOTEHpYs5B,ZOa4CLzbDG,ELvmBqTbu8,kenyér,1,2016-04-13T15:27:20.517Z,2016-04-13T15:28:58.829Z,1,null,null,null
FFGKpdW5Wi,0ZBaVzvCYG,AcmUIMkst6,majonéz,1,2016-04-10T14:43:41.883Z,2016-04-10T17:58:12.815Z,0,1,null,null
fvkSEVNfO2,elNFldaAqF,KE6CCJ18b6,gyümölcs,1,2016-01-16T17:48:48.815Z,2016-01-16T20:10:25.947Z,1,null,null,null
aVeJMe42KS,hW93qGPJug,yEE4vFgXuo,mosogatószivacs,1,2016-04-26T14:30:08.737Z,2016-04-26T14:33:02.341Z,0,1,null,null
Z1MdLEyCpU,kBSiVM2H4f,WAibbNaYUp,darált hús,800,2016-07-07T20:07:03.410Z,2016-07-29T13:15:35.048Z,0,1,null,null
P8miOaHQ0D,7i6ti5SFS3,aZ66r2Wlmb,mosogatószer,1,2016-04-13T10:13:38.505Z,2016-05-26T02:27:14.341Z,0,1,null,null
zAwdCZ7Tw3,vFkMVlMDMD,FADSUM3iGq,paprika,2,2016-05-16T17:10:08.611Z,2016-05-16T17:10:08.611Z,0,null,null,null
NvTl7c8fG9,bAWGno7IoQ,ZqDYiQn8Cm,tej,1,2016-01-22T18:01:12.984Z,2016-01-23T10:00:16.485Z,0,1,null,null
JQeoFQ2OPI,yCZS1vOJUv,CyoDeOlOCA,citrom,1,2016-08-13T18:37:48.925Z,2016-08-13T18:37:48.925Z,0,null,null,null
pIKh9Pe0U9,B8mHEKHb58,lWEAuJKt8R,kenyér,1,2016-04-15T16:23:06.566Z,2016-04-15T16:23:22.546Z,0,null,null,null
3fQjxxXF48,KhLfRtOvTU,ogpm1UewPb,szájvíz,1,2016-05-26T08:08:25.142Z,2016-06-03T13:39:44.031Z,1,null,null,null
55BiiOL3il,yGYz7N5M3s,fxcSAc0IXY,felvágott,1,2016-05-11T06:29:28.203Z,2016-05-11T17:34:19.553Z,1,null,null,null
VsBbjqNOMl,wP28zW95Nz,9LXybnnFhb,kenyér,1,2016-04-14T15:36:27.163Z,2016-04-14T15:36:34.804Z,0,1,null,null
PuB86Y2Fb0,hkbft1JLsD,ENfuDkDlpd,mosópor,1,2016-03-15T08:26:51.661Z,2016-03-15T08:26:51.661Z,0,null,null,null
R2b5kNqdMO,OssvGFUSe1,iFAkhaQPtS,paradicsom,1,2016-03-24T07:20:34.456Z,2016-03-27T16:44:11.274Z,1,1,47.563930652309,19.14580686651942
QZ1Sm4OSWY,gj0WJTEJsg,CA99c1Hyuv,burgonya,1,2016-07-01T17:04:39.151Z,2016-07-09T08:53:07.243Z,1,1,null,null
Yz9cWSSgi8,vgf24s1NKd,dxBDNK1LHa,só,1,2016-05-08T06:37:18.467Z,2016-05-08T06:37:18.467Z,0,null,null,null
iTXYpVwZCX,X1OqUPJru5,PU0NdRC5Yj,tejszínhab,1,2016-04-02T08:19:31.430Z,2016-04-02T08:20:03.843Z,0,1,null,null
hFhLxwZPme,nYLmayYx5a,2duRriiXPV,szódabikarbona,1,2016-05-20T06:35:04.039Z,2016-05-23T14:17:27.918Z,0,1,null,null
V49NC6w5Pb,4LwCBK15qV,AaI9uWyDHd,ásványvíz,1,2016-03-19T07:48:46.835Z,2016-03-20T19:59:37.941Z,0,1,null,null
kYO9gJaHxD,ISHWyJdBIZ,x715vzbZAG,burgonya,5,2016-06-18T09:01:02.313Z,2016-07-09T08:00:49.012Z,1,1,null,null
W3nFSTHWvL,r2pWNVVTUa,u0s4FQgHjQ,karfiol,1,2016-07-06T06:29:50.119Z,2016-07-06T06:41:42.253Z,1,null,null,null
epBzEzF3P5,iyInF0cY5Z,L1LXmQMKNm,wc illatosító,1,2016-04-05T13:30:05.758Z,2016-04-05T13:30:05.758Z,0,null,null,null
30vEssj8jH,xDtTKIsiI6,Vu8l9MwacL,tej,3,2016-01-02T08:51:13.529Z,2016-01-02T09:20:34.559Z,1,null,null,null
LPDpr77R5K,oSiPyLMgpk,6J7rnY5FNH,kolbász,1,2016-04-30T10:56:45.891Z,2016-05-02T19:32:56.172Z,1,null,null,null
m9ceBJW7bC,K651S3QFBO,OzphK66lZv,cukor,1,2016-08-13T08:39:49.892Z,2016-08-13T12:49:51.818Z,1,null,null,null
8ND5wNFM5D,lWUR8JKxXi,yvFGzYTFQx,illatosító,1,2016-04-02T08:43:56.549Z,2016-04-27T17:43:33.457Z,1,1,null,null
f5QCzfrQOp,Veylg2p0SM,IctCYnSVBp,sajt,1,2016-05-24T13:01:00.989Z,2016-05-24T13:01:00.989Z,0,null,null,null
a9wftSAx3D,KdnxDEQXoN,CnaoGwS9fG,felmosószer,1,2016-08-04T10:03:50.426Z,2016-08-04T10:03:50.426Z,0,null,null,null
YzDRIMqzkX,OCybfp4BTI,FQUDUlqZ6n,paradicsom,1,2016-06-02T04:32:42.167Z,2016-06-02T04:32:42.167Z,0,null,null,null
KzT54XtAtB,Jv8D37zpd9,L6CJ4EFNmu,virsli,1,2016-02-29T15:44:28.243Z,2016-03-04T09:06:04.643Z,1,1,null,null
5D6HMA8pZv,zkgedSnPgY,ZOWmrw8pzy,cukor,1,2016-04-10T20:16:02.745Z,2016-04-10T20:16:02.745Z,0,null,null,null
eD15Qadqrx,8lnccV0MAO,PUWXb3oDdk,liszt,1,2016-04-26T07:42:37.859Z,2016-05-17T09:45:50.729Z,1,1,null,null
FRtFIWy6YB,8Rw1UrayVP,rpcWBj1if8,citromlé,1,2016-03-24T22:09:41.058Z,2016-07-16T19:16:40.912Z,0,1,null,null
KzT54XtAtB,Lh8YM5wxp3,phksjByFLG,felvágott,1,2016-01-31T08:51:41.949Z,2016-02-08T07:08:29.674Z,0,1,null,null
c01R5QCgBJ,qOV2PjIyHT,47IhVS5hh0,tej,3,2016-06-22T05:24:38.201Z,2016-07-04T21:16:10.946Z,0,1,null,null
NvTl7c8fG9,6tfvOGDgVG,DmtThHRzN9,vattakorong,1,2016-04-14T16:54:23.495Z,2016-04-15T16:10:10.554Z,0,1,null,null
i8qOkvs3tq,mVYxgwiAEq,ku9j1lE0A8,zöldborsó,1,2016-04-09T08:06:29.128Z,2016-04-09T08:06:29.128Z,0,null,null,null
cwDL4ohy4c,EkN8W6h8zK,plva35NXuB,darált hús,1,2016-04-28T03:55:42.067Z,2016-05-06T06:30:40.278Z,1,null,null,null
90Wrxd1d9P,iUD9CNf0Dp,4aiQ5yBiuy,szódabikarbona,1,2016-06-11T08:42:05.911Z,2016-06-11T09:06:19.377Z,0,null,null,null
2Ot5OymPcj,NyU7HREEVs,8FclpUvNEc,mosópor,1,2016-06-30T21:52:54.466Z,2016-06-30T21:52:54.466Z,0,null,null,null
z4GHs8ElEv,e2UZDcr48V,qxsCbGCsQS,lime,2,2016-07-25T04:43:09.686Z,2016-08-03T07:37:07.532Z,1,1,47.50638030640768,19.04998558657774
K3vZWdOgMN,yvprFDwyt8,p0phdviWha,rizs,1,2016-06-12T15:04:29.083Z,2016-06-12T15:04:29.083Z,0,null,null,null
MOeiw3x21z,UKo2w4tn1i,CYD22GNJxh,wc illatosító,1,2016-02-11T05:50:54.008Z,2016-02-13T10:51:03.381Z,1,null,null,null
yCx21VSqMn,yGTFizU1JE,F3uWpt1UXD,margarin,1,2016-07-28T15:36:18.060Z,2016-08-10T07:57:17.662Z,0,1,null,null
LAhp2iU8Eo,aKiGR0gE6w,MHegCQdXj4,rizs,2,2016-02-29T22:41:49.980Z,2016-02-29T22:41:49.980Z,0,null,null,null
bQHcAsEHMt,c2p4te1oLK,6pao6lE7nU,mosópor,1,2016-04-03T19:10:31.061Z,2016-04-03T19:10:31.061Z,0,null,null,null
9xJW8WMDQe,JWyBL4uX61,JIbBhpYzbc,zöldség,1,2016-01-16T07:58:05.563Z,2016-02-02T06:13:20.623Z,0,1,null,null
bmCaVlB8Bh,2myMkL8tTa,hWKf8odF0M,tejszín,1,2016-01-21T12:43:02.932Z,2016-01-22T15:33:29.170Z,1,null,null,null
KzT54XtAtB,zHr4SOFEtS,QpPdsLRRdN,sajt,1,2016-07-16T04:29:28.433Z,2016-07-20T10:39:52.002Z,0,1,null,null
nlslMwDjE5,KjJMFpw13i,JSHXYufanu,mosogatógép só,1,2016-04-11T06:26:41.962Z,2016-04-18T03:55:50.878Z,1,1,null,null
WCCJySeF4v,8qqI09BiAj,WwnONf0D37,csirkemell,1,2016-03-26T13:37:05.552Z,2016-03-26T13:37:05.552Z,0,null,null,null
cBAgZV4gFo,QmTsQ5hC5D,73dMdlCou2,répa,2,2016-03-27T19:47:38.866Z,2016-03-27T19:47:38.866Z,0,null,null,null
oo5qwgmICD,zCScbkJC5q,IOEgsnKryV,kenyér,1,2016-05-28T21:25:49.974Z,2016-05-28T21:25:49.974Z,0,null,null,null
2HGtzSli5O,4F4y7ZEaXq,8wVUNEXXit,darált hús,300,2016-01-14T07:50:41.336Z,2016-01-14T07:50:41.336Z,0,null,null,null
AcmEMqQAJC,6MQy2I4C3P,QmHOTB9fKX,uborka,1,2016-03-14T09:47:37.592Z,2016-03-15T18:36:41.464Z,1,1,null,null
mgoNPqkHSK,kyRdG8V0hy,1z19wpQYrF,öblítő,1,2016-05-21T08:42:13.881Z,2016-05-21T08:42:13.881Z,0,null,null,null
oZB8uaxTuS,mQw8PNBIYy,cEVJHL8xdO,natúr joghurt,1,2016-04-26T12:54:44.636Z,2016-04-26T19:37:00.045Z,0,1,null,null
rlcWSM4QVg,XOQiYDR443,uuw4Wlhx4x,tej,1,2016-04-12T04:44:01.186Z,2016-04-12T08:47:28.069Z,1,null,null,null
sWMDXkLC5t,goRbSt2dzz,6wQjKL10jb,mosogatószer,1,2016-01-08T16:12:13.350Z,2016-01-08T16:12:13.350Z,null,null,null,null
M3nGagH9KI,l4FJReJI28,MTYBQqUgIQ,tejszelet,1,2016-04-25T07:02:17.337Z,2016-05-17T09:00:59.376Z,1,1,null,null
wKRebmAjDT,4Ix88QR7kl,4qBDFngPMO,alufólia,1,2016-04-17T11:42:27.589Z,2016-04-17T11:42:27.589Z,0,null,null,null
OvQKXSjZqP,5zGrH1mj0V,46Rk6oQ3Og,kefír,1,2016-05-20T14:24:24.369Z,2016-05-21T05:18:05.514Z,1,1,null,null
eGNjPr0NzU,L47eTqZj7I,UTG3QedLAI,kakaópor,1,2016-07-18T11:00:15.171Z,2016-07-18T11:00:15.171Z,0,null,null,null
5OWTnzs3DA,95MxVuqNuy,CYbZE4KMsn,rizs,1,2016-08-25T16:41:45.264Z,2016-08-25T16:41:45.264Z,0,null,null,null
FpDCH8o5Hv,wwML8L2b59,za2Wkps9uJ,csirkemell,0.5,2016-02-26T14:22:38.355Z,2016-03-22T13:43:10.660Z,0,1,null,null
tPEjY4JScu,mdYA67ec9m,PwSZKLh6Zj,tonhal,1,2016-01-02T09:38:35.672Z,2016-01-02T09:38:35.672Z,0,null,null,null
0fGglovVft,nD30Q7r7YQ,uBV1hazwLy,virsli,1,2016-06-14T18:39:48.756Z,2016-06-24T18:27:10.267Z,1,1,47.46153809073692,19.14647020005691
4vGvzacGzA,Oo1OThQJHv,YVRrQdAlyS,tonhal,1,2016-02-18T19:10:12.270Z,2016-02-18T19:10:12.270Z,0,null,null,null
i9uGUXalLR,pfXhQSmWau,6IMi67bpMl,brokkoli,1,2016-04-18T14:25:45.279Z,2016-04-18T14:25:45.279Z,0,null,null,null
wymbVouGmJ,hgLLmwkNnb,rfSqd1n3IY,kenyér,1,2016-04-12T10:13:07.085Z,2016-04-12T10:13:07.085Z,0,null,null,null
0fGglovVft,xaAuq3WO68,aGgLUYyFqu,darált hús,1,2016-05-06T15:15:47.673Z,2016-08-08T19:41:54.070Z,1,1,47.45820101820627,19.14538674989636
lUPSXKeFze,o0TdkRE06W,OF309MkMnB,papírzsebkendő,2,2016-08-08T20:49:55.477Z,2016-08-08T20:49:55.477Z,0,null,null,null
bcNPACMpn0,SpCxU9QiyM,VbTo31MBW6,mozzarella,1,2016-04-27T17:49:48.753Z,2016-04-27T17:50:45.327Z,1,null,null,null
QZ1Sm4OSWY,WuROQtDrJQ,mphl13Wlh3,ásványvíz,2,2016-07-21T08:41:07.088Z,2016-07-22T11:26:36.290Z,1,1,null,null
tRUssDA063,yrGAKqfxZd,ILR3Cy8jm6,pelenka,1,2016-04-11T10:00:35.473Z,2016-04-11T10:00:35.473Z,0,null,null,null
K3vZWdOgMN,Y0cvots1vq,G5QlNUr4Dm,wc papír,1,2016-06-07T02:34:37.306Z,2016-06-21T02:47:40.113Z,0,1,null,null
bcNPACMpn0,RqbPlPTJb0,h6taES1IRO,joghurt,2,2016-05-10T07:26:05.353Z,2016-05-10T07:27:58.304Z,1,null,null,null
7A9Uu8IJ7G,YjIF7nHP81,DPlaSq8fT6,tej,4,2016-05-07T21:28:25.724Z,2016-05-07T21:28:25.724Z,0,null,null,null
7io1XEQ34A,y5Of3WeUqy,OA6a7KQVY6,olaj,1,2016-01-09T13:20:50.229Z,2016-01-10T20:04:47.934Z,1,null,null,null
30vEssj8jH,uOPuvgtGze,8Ob9URrG5A,tojás,1,2016-02-05T18:23:07.751Z,2016-02-09T17:01:22.352Z,1,1,null,null
9jAR9E7SVx,WUjBsfzTDI,aOH2X8jLgC,cola,1,2016-05-21T06:28:14.635Z,2016-08-21T11:22:35.335Z,1,1,null,null
rlcWSM4QVg,MsZ3jC38uK,dbPFUKJFfI,öblítő,1,2016-01-18T23:01:10.010Z,2016-01-19T15:11:28.430Z,0,1,null,null
V49NC6w5Pb,57l5iQ7HJP,N4ujbni1zH,ásványvíz,1,2016-01-12T19:42:21.712Z,2016-01-16T14:11:03.263Z,1,1,null,null
MUlWZyqbbO,vjuwALc6to,TQHr02tBXa,szivacsos törlőkendő,1,2016-01-05T22:46:43.229Z,2016-01-08T12:14:55.675Z,1,null,null,null
QZ1Sm4OSWY,WuROQtDrJQ,5SknHeF3Ze,alma,6,2016-07-21T08:39:29.208Z,2016-07-22T11:26:39.362Z,1,1,null,null
xNftmoDcDu,YJnwzD5GXF,h8EGNKPAYW,csirkemell sonka,1,2016-04-08T11:21:39.241Z,2016-04-08T11:21:39.241Z,0,null,null,null
5alQVzwNwU,5rnTVleq1Q,0HXc84bezS,virsli,50,2016-04-13T15:32:02.209Z,2016-04-13T15:32:25.371Z,0,null,null,null
OznyQ3vwXD,92aZriFyoa,HsyxwyGT9e,olaj,1,2016-06-27T21:07:05.119Z,2016-06-27T21:07:05.119Z,0,null,null,null
rBPgVh9Fkq,z2MogNb9EA,9o8dHylazg,bor,1,2016-04-28T09:05:25.809Z,2016-05-02T19:58:13.646Z,0,1,null,null
3VYA4qrxka,QcozlXYWif,tqBsyNJ3u6,margarin,1,2016-05-17T10:20:49.159Z,2016-05-17T10:21:42.512Z,0,null,null,null
55BiiOL3il,l9ogHBWC8I,gCFwzcqcZX,gyümölcs,1,2016-02-03T11:04:29.617Z,2016-04-12T16:49:22.345Z,0,1,null,null
AAqqqFst4n,mOPQqdevv1,pqMX3bn5i8,kenyér,1,2016-02-21T09:43:04.523Z,2016-02-24T17:36:20.668Z,0,1,null,null
9ZPmatUtA7,gz1PW2Vfsf,0vRkifr0nH,citromlé,2,2016-04-11T09:38:52.260Z,2016-04-20T10:48:15.160Z,0,null,null,null
Eld2raPe0y,D0bvMlvXOW,ytn0bUKBXN,szalámi,1,2016-08-05T19:04:40.219Z,2016-08-06T06:54:41.920Z,1,null,null,null
6O282ccWUL,efIT79drcB,g19E7WfjWp,wc tisztitó,1,2016-02-10T17:57:24.138Z,2016-02-13T06:49:12.930Z,1,1,null,null
iaOmVkdlkI,1u7lo8eYX6,hXbCtU93Jy,uborka,2,2016-04-16T09:21:32.801Z,2016-04-16T09:22:47.497Z,0,1,null,null
4zRjP69P6X,DiryJpSySY,gavXrNBIRJ,ketchup,1,2016-03-05T08:23:13.330Z,2016-03-19T07:51:17.202Z,1,1,null,null
wOHHyEQYhG,8hMTBsZ04E,eEoQVMPmIb,ketchup,1,2016-01-26T05:05:32.191Z,2016-01-28T00:37:56.254Z,0,1,null,null
Yqetc436s6,7eOd3r8aV6,MEwF7OlWbf,kávétejszín,1,2016-04-09T05:31:22.209Z,2016-04-09T05:31:22.209Z,0,null,null,null
pkW0BPmq8c,1yZBBUCoXH,ACD6pzjN0s,tej,1,2016-04-19T03:32:15.297Z,2016-04-19T03:32:15.297Z,0,null,null,null
R0bD6hDFSg,0Mh3bd8qgV,xTrlPwL6Es,wc illatosító,1,2016-03-30T17:02:04.983Z,2016-03-30T17:02:04.983Z,0,null,null,null
R0I90tjucy,e5ZoNIu43o,i9j8V3djxx,dezodor,1,2016-01-16T08:03:06.954Z,2016-01-16T08:03:06.954Z,0,null,null,null
hjfFmmoiEQ,WuBbObvYmT,zA3HSambdF,fogkrém,1,2016-01-06T08:07:42.310Z,2016-01-06T08:41:23.353Z,null,1,null,null
NlmLjcms6c,zrA3XqYFp0,w7nKtgUvXK,mosogatószer,1,2016-04-23T09:27:48.214Z,2016-04-23T10:53:08.104Z,0,1,null,null
Iq9NjZjYft,LE79k4JqA1,EH4oZYRECx,pillanatragasztó,1,2016-05-29T14:48:12.840Z,2016-06-05T16:18:41.074Z,1,1,null,null
3vkX7kPeoy,EKNH2OsacR,UNCMvYwDMr,szalonna,2,2016-03-11T11:53:24.906Z,2016-03-22T08:42:22.576Z,0,1,null,null
pPVjkijg1V,2obRVbGesE,T5fnp3eCSB,felvágott,1,2016-04-15T20:13:32.405Z,2016-04-16T18:56:45.340Z,1,1,47.55551983966194,19.07975590285533
I0BBQi6J3o,GkJDtjwbsr,WaPx1fWMsx,wc papír,1,2016-08-29T11:52:19.119Z,2016-08-29T11:53:01.416Z,0,null,null,null
dvPKPg91SB,dvgB73okWP,TTegu42RH3,kenyér,1,2016-04-02T18:26:49.212Z,2016-04-02T18:26:49.212Z,0,null,null,null
6YvMgvZXdV,zEa7sZAE2b,R8PxXmqJE5,padlizsán,1,2016-04-07T16:52:15.632Z,2016-04-07T16:52:15.632Z,0,null,null,null
PCWOcK774e,GT3oMHaKtw,JugBU9PUAO,gyümölcs,1,2016-04-14T13:14:06.659Z,2016-04-14T13:14:06.659Z,0,null,null,null
DxhBbq6ybQ,eBCScQPby3,lO0UVrRT15,sajt,1,2016-05-17T15:47:09.703Z,2016-05-17T16:05:38.574Z,1,null,null,null
lr2qcJNFO5,KhCuEPKC6Q,IYY3MZcNrh,zöldborsó,1,2016-04-07T09:42:25.615Z,2016-04-07T09:42:25.615Z,0,null,null,null
9bsctLKd3W,ozlRyiW8qu,7tQqAQQsYR,vegeta,1,2016-04-10T14:28:39.648Z,2016-04-10T14:28:39.648Z,0,null,null,null
KOBeESU3ES,daLNqO5xRj,EuUmHAGUzV,felvágott,1,2016-04-29T15:38:47.773Z,2016-04-29T15:38:47.773Z,0,null,null,null
cKZg0LjAGe,wH2BSNaHU3,JQGNI5mqcw,tejföl,1,2016-05-04T11:23:50.036Z,2016-05-04T11:23:50.036Z,0,null,null,null
sWMDXkLC5t,YOE6yvr7lZ,VOO5zTXWRm,ásványvíz,1,2016-01-30T16:49:05.218Z,2016-01-30T16:49:05.218Z,0,null,null,null
GdyQZ4IK75,akFjW24uPj,1lKyj1TLbH,üdítő,1,2016-05-21T05:30:34.788Z,2016-05-21T05:30:34.788Z,0,null,null,null
4Gs3cEO8R7,bmzflu4xy9,1vFkKQcxjz,paradicsom,3,2016-04-15T13:12:31.358Z,2016-04-17T08:23:41.719Z,0,1,null,null
ZvapYjsA2a,h2uSc7XPfa,HHUi8lqfUS,tej,1,2016-07-27T19:36:48.593Z,2016-07-27T19:36:48.593Z,0,null,null,null
VsBbjqNOMl,DwTR0UW5RO,HPihBh07Qc,gyümölcs,1,2016-02-26T14:41:34.598Z,2016-04-14T15:36:41.036Z,0,1,null,null
DxhBbq6ybQ,XxO3wLQOMk,VxC8vCBl7o,rántott sajt,1,2016-04-23T13:22:59.188Z,2016-05-17T15:43:50.817Z,1,1,47.55492531747507,19.04153409428031
hPqsGOlS82,1LGAJX4iom,D3Pz5u3aCC,karfiol,1,2016-05-29T14:00:53.951Z,2016-05-29T14:00:53.951Z,0,null,null,null
8A89wAvmU5,hy03DiCfiB,7zly18CVIE,tojás,1,2016-07-16T02:35:31.802Z,2016-07-16T04:40:16.745Z,1,null,null,null
DE3L6zPnBT,CucryL2lor,MFVisd0hZy,répa,1,2016-04-02T07:40:40.747Z,2016-04-06T18:14:54.164Z,1,1,null,null
4AwkqlFbjh,Oilc4sIsSd,xugFlXOldt,sajt,1,2016-05-13T21:11:12.522Z,2016-05-13T21:11:12.522Z,0,null,null,null
066b83iBaE,s9iIoStt0H,fh4Syk05cx,hús,1,2016-03-11T15:08:48.668Z,2016-03-11T15:08:48.668Z,0,null,null,null
s6sBM2JrXJ,qTt8m9tfGt,dwDcHfCSrP,uborka,0,2016-06-01T10:01:38.979Z,2016-06-04T07:21:21.819Z,0,null,null,null
LPDpr77R5K,oSiPyLMgpk,FraYxgPQDE,natúr joghurt,1,2016-04-19T18:32:14.712Z,2016-04-19T18:32:14.712Z,0,null,null,null
0NmyLaSF1K,VgLWKsi6Pl,sWBvAJnWml,zöldség,1,2016-07-03T08:52:23.532Z,2016-07-17T09:38:23.621Z,1,1,null,null
ZzDFJrb6ju,ZeruYVWr3N,EmxPMdx75v,zöldség,1,2016-05-07T06:59:46.128Z,2016-06-06T08:22:36.907Z,0,1,null,null
aoI3blHH8o,63Ezpbn94G,keqBL3NJeX,üdítő,1,2016-06-03T12:06:49.262Z,2016-06-03T13:31:16.422Z,1,null,null,null
iTXYpVwZCX,X1OqUPJru5,pF3MuAf4Jd,öblítő,1,2016-04-02T08:19:18.842Z,2016-04-02T08:20:04.104Z,0,1,null,null
xi17B6BIti,ENPRjJyUEQ,Y3ccqyofIj,felvágott,1,2016-04-22T12:42:30.868Z,2016-04-22T12:42:30.868Z,0,null,null,null
8njy3uOvQk,xoqasRrXv6,45ubd7w8og,ásványvíz,1,2016-04-15T07:22:28.444Z,2016-04-17T17:59:57.679Z,0,1,null,null
PQEwbHVRLr,PRxIk8axS4,ghum0Af9qG,üdítő,1,2016-07-11T09:44:34.160Z,2016-07-11T15:50:14.337Z,1,null,null,null
sTwACAKjJ6,oEPnWqwtLU,96Ao7WNTz8,csirkemell,1,2016-04-09T05:26:33.437Z,2016-04-09T05:26:33.437Z,0,null,null,null
LcmJaXX877,CfJocfQykz,r7B3uR3jXa,tejföl,1,2016-08-13T07:23:47.202Z,2016-08-13T10:48:24.636Z,0,1,null,null
8jSvn2qI2T,ge9QTAfJb0,mcXJeVkX9X,ketchup,1,2016-06-12T20:02:21.357Z,2016-06-12T20:05:55.377Z,0,1,null,null
4w7yeaZd4M,SBHF2PYCQh,nswiLS3858,pizza,1,2016-07-30T14:15:14.692Z,2016-08-24T23:10:02.527Z,1,1,null,null
ffVRrpwlJE,8liYrW0WwU,iW61uey1Go,nedves törlőkendő,5,2016-01-12T07:46:02.511Z,2016-01-19T14:31:53.781Z,0,1,null,null
9lGoRSrxdL,HRKL913mIJ,lyih4MbQNt,olajbogyó,1,2016-01-08T19:07:39.255Z,2016-01-08T19:25:29.471Z,1,null,null,null
t5S3W12N1J,4WfHFxGcER,ntplW5Tzp0,eper,0.5,2016-05-20T07:41:25.927Z,2016-05-26T18:46:25.330Z,0,1,null,null
zH12RS7xQg,8bB4RI96Xg,SUDIjJuyl8,meggy,1,2016-04-21T11:14:09.007Z,2016-04-29T05:28:54.810Z,0,1,null,null
39WvOKCgZR,lxJr4aG6jb,vdZgo7sI6A,hús,1,2016-04-07T17:33:19.482Z,2016-04-07T18:03:43.873Z,0,null,null,null
XLxyI2UMv8,as2SoU22HK,8rJCyOxVlb,kukorica,1,2016-05-18T09:24:53.353Z,2016-08-28T16:52:16.878Z,0,1,null,null
rlcWSM4QVg,OAJGUBGhuk,3BnaqzCKHS,kelkáposzta,1,2016-02-04T19:32:32.340Z,2016-02-05T11:28:49.487Z,1,null,null,null
nlslMwDjE5,4ngYtpIAA2,67ZrrwuCHa,sör,1,2016-08-17T08:32:39.268Z,2016-08-31T13:22:25.922Z,0,1,null,null
MOBaHRCedf,UASmeoysNu,BDOAnx1W7d,citrom,1,2016-03-29T11:55:28.428Z,2016-03-29T11:55:28.428Z,0,null,null,null
GwUNRSTEfH,OjEjOauDPN,psbIDeCutT,ásványvíz,1,2016-04-28T06:02:20.032Z,2016-05-04T21:17:51.937Z,1,1,null,null
sOTEHpYs5B,PwtVydi3zv,VHQc0TwoAc,tea,1,2016-04-15T09:02:10.851Z,2016-04-15T09:02:10.851Z,0,null,null,null
cjVSYavPqh,hdFMLa7jBL,UBG3b1PbPn,körte,1,2016-02-13T07:27:09.380Z,2016-02-13T07:27:09.380Z,0,null,null,null
CbiYdaoBrp,ewGhikVuVX,HpZ84pmDPz,tej,1,2016-06-16T03:08:05.412Z,2016-06-16T11:01:18.663Z,0,1,null,null
